Correlativo;Tipo_bano;Variante;Fecha;Proceso;T_Espera_min;T_Real_min;T_Real_Acumulado_min;TT;Cumple_TT;Diferencia_TT_min;Porcentaje_TT;Operario_1;Operario_2;Operario_3;T_Real_horas;T_Espera_horas;T_Real_Acumulado_horas;Diferencia_TT_horas
120;120-B4-B6E;B6E;2025-07-21;CERÁMICA LADO WC;0.0;90.78;479.87;60;False;30.78;151.31;DS;;;1.51;0.0;8.0;0.51
120;120-B4-B6E;B6E;2025-07-21;CERÁMICA LADO PUERTA;0.0;74.5;554.37;60;False;14.5;124.17;SN;CA;;1.24;0.0;9.24;0.24
120;120-B4-B6E;B6E;2025-07-21;MURO SPC;0.0;38.88;593.25;60;True;-21.12;64.81;SN;;;0.65;0.0;9.89;-0.35
120;120-B4-B6E;B6E;2025-07-21;RED ALC + PRUEBA;0.0;63.32;656.57;60;False;3.32;105.53;JC;;;1.06;0.0;10.94;0.06
120;120-B4-B6E;B6E;2025-07-23;FRAGÜE;0.0;52.98;709.55;60;True;-7.02;88.31;DS;;;0.88;0.0;11.83;-0.12
120;120-B4-B6E;B6E;2025-07-23;MONTAJE DE CIELO;0.0;34.52;744.07;60;True;-25.48;57.53;GV;;;0.58;0.0;12.4;-0.42
120;120-B4-B6E;B6E;2025-07-23;CANALIZACIÓN ELÉCTRICA CIELO Y ALAMBRADO;0.0;45.93;790.0;60;True;-14.07;76.56;MC;;;0.77;0.0;13.17;-0.23
120;120-B4-B6E;B6E;2025-07-23;ACCESORIOS ELÉCTRICOS;0.0;11.63;801.63;60;True;-48.37;19.39;MC;;;0.19;0.0;13.36;-0.81
120;120-B4-B6E;B6E;2025-07-23;CENEFA Y CORNISAS;0.0;63.83;865.47;60;False;3.83;106.39;RH;;;1.06;0.0;14.42;0.06
120;120-B4-B6E;B6E;2025-07-23;ZÓCALOS Y FALDÓN;0.0;42.95;908.42;60;True;-17.05;71.58;SN;;;0.72;0.0;15.14;-0.28
120;120-B4-B6E;B6E;2025-07-23;AISLACIÓN EXTERIOR;0.0;59.65;968.07;60;True;-0.35;99.42;DS;;;0.99;0.0;16.13;-0.01
120;120-B4-B6E;B6E;2025-07-23;ARTEFACTOS SANITARIOS;20.0;90.0;1058.07;60;False;30.0;150.0;JC;;;1.5;0.33;17.63;0.5
120;120-B4-B6E;B6E;2025-07-24;PUERTA Y CERRADURA;54.45;59.62;1117.68;60;True;-0.38;99.36;AF;;;0.99;0.91;18.63;-0.01
120;120-B4-B6E;B6E;2025-07-24;REV. EXTERIOR + SALIDA SVC;0.0;98.53;1216.22;60;False;38.53;164.22;SN;DS;;1.64;0.0;20.27;0.64
120;120-B4-B6E;B6E;2025-07-24;ARTEFACTOS ELÉCTRICOS;0.0;31.98;1248.2;30;False;1.98;106.61;MC;;;0.53;0.0;20.8;0.03
120;120-B4-B6E;B6E;2025-07-24;ACCESORIOS DE BAÑO;0.0;1.35;1249.55;30;True;-28.65;4.5;PH;;;0.02;0.0;20.83;-0.48
120;120-B4-B6E;B6E;2025-07-24;TERCIADO CIELO;0.0;62.52;1312.07;30;False;32.52;208.39;AF;;;1.04;0.0;21.87;0.54
120;120-B4-B6E;B6E;2025-07-24;FUNCIONALIDAD;0.0;37.37;1349.43;40;True;-2.63;93.42;JC;;;0.62;0.0;22.49;-0.04
120;120-B4-B6E;B6E;2025-07-24;ASEO;0.0;45.33;1394.77;60;True;-14.67;75.56;DS;;;0.76;0.0;23.25;-0.24
120;120-B4-B6E;B6E;2025-07-24;SELLOS;0.0;158.72;1553.48;60;False;98.72;264.53;PH;;;2.65;0.0;25.89;1.65
120;120-B4-B6E;B6E;2025-07-24;PILASTRAS + TOPE + ÁNGULO;0.0;46.6;1600.08;60;True;-13.4;77.67;AF;;;0.78;0.0;26.67;-0.22
120;120-B4-B6E;B6E;2025-07-24;SELLO EXTERIOR + ESPUMA;0.0;67.55;1667.63;40;False;27.55;168.88;JCO;;;1.13;0.0;27.79;0.46
121;121-B4-B6;B6;2025-07-21;REVESTIMIENTO DE MUROS;0.0;38.9;38.9;60;True;-21.1;64.83;SN;;;0.65;0.0;0.65;-0.35
121;121-B4-B6;B6;2025-07-21;CANALIZACIÓN ELÉCTRICA;0.0;57.1;96.0;60;True;-2.9;95.17;MC;;;0.95;0.0;1.6;-0.05
121;121-B4-B6;B6;2025-07-21;RED AGUA POTABLE;0.0;60.92;156.92;60;False;0.92;101.53;JC;;;1.02;0.0;2.62;0.02
121;121-B4-B6;B6;2025-07-21;REFUERZOS;0.0;45.42;202.33;60;True;-14.58;75.69;JCO;;;0.76;0.0;3.37;-0.24
121;121-B4-B6;B6;2025-07-21;TRATAMIENTO UNIONES;0.0;32.7;235.03;60;True;-27.3;54.5;JA;;;0.55;0.0;3.92;-0.45
121;121-B4-B6;B6;2025-07-21;PAVIMENTO SPC;0.0;43.28;278.32;60;True;-16.72;72.14;DS;;;0.72;0.0;4.64;-0.28
121;121-B4-B6;B6;2025-07-21;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;51.5;329.82;60;True;-8.5;85.83;SN;;;0.86;0.0;5.5;-0.14
121;121-B4-B6;B6;2025-07-21;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;112.43;442.25;60;False;52.43;187.39;DS;MC;;1.87;0.0;7.37;0.87
121;121-B4-B6;B6;2025-07-22;CERÁMICA LADO WC;0.0;69.87;512.12;60;False;9.87;116.44;CA;DS;;1.16;0.0;8.54;0.16
121;121-B4-B6;B6;2025-07-22;CERÁMICA LADO PUERTA;0.0;56.83;568.95;60;True;-3.17;94.72;CA;DS;;0.95;0.0;9.48;-0.05
121;121-B4-B6;B6;2025-07-22;MURO SPC;0.0;18.32;587.27;60;True;-41.68;30.53;SN;CA;;0.31;0.0;9.79;-0.69
121;121-B4-B6;B6;2025-07-24;RED ALC + PRUEBA;30.0;53.93;641.2;60;True;-6.07;89.89;JC;;;0.9;0.5;10.69;-0.1
121;121-B4-B6;B6;2025-07-24;FRAGÜE;0.0;56.77;697.97;60;True;-3.23;94.61;DS;;;0.95;0.0;11.63;-0.05
121;121-B4-B6;B6;2025-07-24;MONTAJE DE CIELO;0.0;49.83;747.8;60;True;-10.17;83.06;AF;;;0.83;0.0;12.46;-0.17
121;121-B4-B6;B6;2025-07-24;CANALIZACIÓN ELÉCTRICA CIELO Y ALAMBRADO;0.0;52.83;800.63;60;True;-7.17;88.06;MC;;;0.88;0.0;13.34;-0.12
121;121-B4-B6;B6;2025-07-24;ACCESORIOS ELÉCTRICOS;0.0;10.27;810.9;60;True;-49.73;17.11;MC;;;0.17;0.0;13.51;-0.83
121;121-B4-B6;B6;2025-07-24;CENEFA Y CORNISAS;0.0;66.97;877.87;60;False;6.97;111.61;RH;;;1.12;0.0;14.63;0.12
121;121-B4-B6;B6;2025-07-24;ZÓCALOS Y FALDÓN;0.0;47.53;925.4;60;True;-12.47;79.22;SN;;;0.79;0.0;15.42;-0.21
121;121-B4-B6;B6;2025-07-24;AISLACIÓN EXTERIOR;0.0;41.12;966.52;60;True;-18.88;68.53;SN;DS;;0.69;0.0;16.11;-0.31
121;121-B4-B6;B6;2025-07-24;ARTEFACTOS SANITARIOS;0.0;101.98;1068.5;60;False;41.98;169.97;JC;;;1.7;0.0;17.81;0.7
121;121-B4-B6;B6;2025-07-24;PUERTA Y CERRADURA;0.0;80.83;1149.33;60;False;20.83;134.72;AF;;;1.35;0.0;19.16;0.35
121;121-B4-B6;B6;2025-07-24;REV. EXTERIOR + SALIDA SVC;0.0;87.37;1236.7;60;False;27.37;145.61;SN;DS;;1.46;0.0;20.61;0.46
121;121-B4-B6;B6;2025-07-24;ARTEFACTOS ELÉCTRICOS;0.0;25.88;1262.58;30;True;-4.12;86.28;MC;;;0.43;0.0;21.04;-0.07
121;121-B4-B6;B6;2025-07-24;ACCESORIOS DE BAÑO;0.0;1.72;1264.3;30;True;-28.28;5.72;PH;;;0.03;0.0;21.07;-0.47
121;121-B4-B6;B6;2025-07-24;TERCIADO CIELO;0.0;32.02;1296.32;30;False;2.02;106.72;CA;;;0.53;0.0;21.61;0.03
121;121-B4-B6;B6;2025-07-24;FUNCIONALIDAD;0.0;37.37;1333.68;40;True;-2.63;93.42;JC;;;0.62;0.0;22.23;-0.04
121;121-B4-B6;B6;2025-07-24;ASEO;0.0;35.65;1369.33;60;True;-24.35;59.42;DS;;;0.59;0.0;22.82;-0.41
121;121-B4-B6;B6;2025-07-24;PILASTRAS + TOPE + ÁNGULO;0.0;48.55;1417.88;60;True;-11.45;80.92;AF;;;0.81;0.0;23.63;-0.19
121;121-B4-B6;B6;2025-07-24;SELLO EXTERIOR + ESPUMA;0.0;68.6;1486.48;40;False;28.6;171.5;JCO;;;1.14;0.0;24.77;0.48
122;122-B4-B2;B2;2025-07-24;REVESTIMIENTO DE MUROS;0.0;35.67;35.67;60;True;-24.33;59.44;SN;;;0.59;0.0;0.59;-0.41
122;122-B4-B2;B2;2025-07-24;CANALIZACIÓN ELÉCTRICA;0.0;48.08;83.75;60;True;-11.92;80.14;MC;;;0.8;0.0;1.4;-0.2
122;122-B4-B2;B2;2025-07-24;RED AGUA POTABLE;0.0;51.03;134.78;60;True;-8.97;85.06;JC;;;0.85;0.0;2.25;-0.15
122;122-B4-B2;B2;2025-07-24;REFUERZOS;0.0;54.82;189.6;60;True;-5.18;91.36;JCO;;;0.91;0.0;3.16;-0.09
122;122-B4-B2;B2;2025-07-24;TRATAMIENTO UNIONES;0.0;32.68;222.28;60;True;-27.32;54.47;JA;;;0.54;0.0;3.7;-0.46
122;122-B4-B2;B2;2025-07-24;PAVIMENTO SPC;0.0;42.53;264.82;60;True;-17.47;70.89;DS;;;0.71;0.0;4.41;-0.29
122;122-B4-B2;B2;2025-07-24;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;43.13;307.95;60;True;-16.87;71.89;AF;;;0.72;0.0;5.13;-0.28
122;122-B4-B2;B2;2025-07-28;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;93.83;401.78;60;False;33.83;156.39;DS;MC;;1.56;0.0;6.7;0.56
122;122-B4-B2;B2;2025-07-28;CERÁMICA LADO WC;0.0;57.72;459.5;60;True;-2.28;96.19;SN;CA;;0.96;0.0;7.66;-0.04
122;122-B4-B2;B2;2025-07-28;CERÁMICA LADO PUERTA;0.0;99.98;559.48;60;False;39.98;166.64;JC;AF;;1.67;0.0;9.32;0.67
122;122-B4-B2;B2;2025-07-28;MURO SPC;0.0;43.5;602.98;60;True;-16.5;72.5;SN;DS;;0.72;0.0;10.05;-0.28
122;122-B4-B2;B2;2025-07-30;RED ALC + PRUEBA;0.0;40.63;643.62;60;True;-19.37;67.72;JC;;;0.68;0.0;10.73;-0.32
122;122-B4-B2;B2;2025-07-30;FRAGÜE;0.0;60.17;703.78;60;False;0.17;100.28;DS;;;1.0;0.0;11.73;0.0
122;122-B4-B2;B2;2025-07-30;MONTAJE DE CIELO;0.0;25.75;729.53;60;True;-34.25;42.92;CA;;;0.43;0.0;12.16;-0.57
122;122-B4-B2;B2;2025-07-30;CANALIZACIÓN ELÉCTRICA CIELO Y ALAMBRADO;0.0;46.7;776.23;60;True;-13.3;77.83;MC;;;0.78;0.0;12.94;-0.22
122;122-B4-B2;B2;2025-07-30;ACCESORIOS ELÉCTRICOS;0.0;22.17;798.4;60;True;-37.83;36.94;MC;;;0.37;0.0;13.31;-0.63
122;122-B4-B2;B2;2025-07-30;CENEFA Y CORNISAS;21.78;51.15;849.55;60;True;-8.85;85.25;AF;;;0.85;0.36;14.16;-0.15
122;122-B4-B2;B2;2025-07-30;ZÓCALOS Y FALDÓN;0.0;23.68;873.23;60;True;-36.32;39.47;SN;;;0.39;0.0;14.55;-0.61
122;122-B4-B2;B2;2025-07-30;AISLACIÓN EXTERIOR;0.0;59.18;932.42;60;True;-0.82;98.64;DS;;;0.99;0.0;15.54;-0.01
122;122-B4-B2;B2;2025-07-30;ARTEFACTOS SANITARIOS;0.0;61.1;993.52;60;False;1.1;101.83;JC;;;1.02;0.0;16.56;0.02
122;122-B4-B2;B2;2025-07-30;INST. MAMPARA;0.0;47.08;1040.6;60;True;-12.92;78.47;DS;RH;;0.78;0.0;17.34;-0.22
122;122-B4-B2;B2;2025-07-30;PUERTA Y CERRADURA;27.13;58.63;1099.23;60;True;-1.37;97.72;AF;;;0.98;0.45;18.32;-0.02
122;122-B4-B2;B2;2025-07-30;REV. EXTERIOR + SALIDA SVC;0.0;52.0;1151.23;60;True;-8.0;86.67;SN;DS;;0.87;0.0;19.19;-0.13
122;122-B4-B2;B2;2025-07-30;ARTEFACTOS ELÉCTRICOS;0.0;34.67;1185.9;30;False;4.67;115.56;MC;;;0.58;0.0;19.76;0.08
122;122-B4-B2;B2;2025-07-30;ACCESORIOS DE BAÑO;0.0;1.53;1187.43;30;True;-28.47;5.11;PH;;;0.03;0.0;19.79;-0.47
122;122-B4-B2;B2;2025-07-30;TERCIADO CIELO;0.0;45.48;1232.92;30;False;15.48;151.61;AF;;;0.76;0.0;20.55;0.26
122;122-B4-B2;B2;2025-07-30;FUNCIONALIDAD;0.0;33.13;1266.05;40;True;-6.87;82.83;JC;;;0.55;0.0;21.1;-0.11
122;122-B4-B2;B2;2025-07-30;ASEO;0.0;51.67;1317.72;60;True;-8.33;86.11;DS;;;0.86;0.0;21.96;-0.14
122;122-B4-B2;B2;2025-07-30;PILASTRAS + TOPE + ÁNGULO;0.0;38.85;1356.57;60;True;-21.15;64.75;RH;;;0.65;0.0;22.61;-0.35
122;122-B4-B2;B2;2025-07-30;SELLO EXTERIOR + ESPUMA;0.0;57.42;1413.98;40;False;17.42;143.54;JCO;;;0.96;0.0;23.57;0.29
123;123-B4-B2E;B2E;2025-07-24;REVESTIMIENTO DE MUROS;0.0;39.1;39.1;60;True;-20.9;65.17;SN;;;0.65;0.0;0.65;-0.35
123;123-B4-B2E;B2E;2025-07-24;CANALIZACIÓN ELÉCTRICA;0.0;40.48;79.58;60;True;-19.52;67.47;MC;;;0.67;0.0;1.33;-0.33
123;123-B4-B2E;B2E;2025-07-24;RED AGUA POTABLE;0.0;57.82;137.4;60;True;-2.18;96.36;JC;;;0.96;0.0;2.29;-0.04
123;123-B4-B2E;B2E;2025-07-24;REFUERZOS;0.0;61.53;198.93;60;False;1.53;102.56;JCO;;;1.03;0.0;3.32;0.03
123;123-B4-B2E;B2E;2025-07-24;TRATAMIENTO UNIONES;0.0;30.37;229.3;60;True;-29.63;50.61;JA;;;0.51;0.0;3.82;-0.49
123;123-B4-B2E;B2E;2025-07-24;PAVIMENTO SPC;0.0;46.18;275.48;60;True;-13.82;76.97;DS;;;0.77;0.0;4.59;-0.23
123;123-B4-B2E;B2E;2025-07-24;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;38.83;314.32;60;True;-21.17;64.72;AF;;;0.65;0.0;5.24;-0.35
123;123-B4-B2E;B2E;2025-07-28;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;50.0;364.32;60;True;-10.0;83.33;DS;MC;;0.83;0.0;6.07;-0.17
123;123-B4-B2E;B2E;2025-07-28;CERÁMICA LADO WC;0.0;60.58;424.9;60;False;0.58;100.97;SN;CA;;1.01;0.0;7.08;0.01
123;123-B4-B2E;B2E;2025-07-28;CERÁMICA LADO PUERTA;0.0;85.18;510.08;60;False;25.18;141.97;JC;AF;;1.42;0.0;8.5;0.42
123;123-B4-B2E;B2E;2025-07-28;MURO SPC;0.0;28.57;538.65;60;True;-31.43;47.61;SN;;;0.48;0.0;8.98;-0.52
123;123-B4-B2E;B2E;2025-07-30;RED ALC + PRUEBA;0.0;49.82;588.47;60;True;-10.18;83.03;JC;;;0.83;0.0;9.81;-0.17
123;123-B4-B2E;B2E;2025-07-30;FRAGÜE;0.0;58.35;646.82;60;True;-1.65;97.25;DS;;;0.97;0.0;10.78;-0.03
123;123-B4-B2E;B2E;2025-07-30;MONTAJE DE CIELO;0.0;19.1;665.92;60;True;-40.9;31.83;AF;;;0.32;0.0;11.1;-0.68
123;123-B4-B2E;B2E;2025-07-30;CANALIZACIÓN ELÉCTRICA CIELO Y ALAMBRADO;0.0;44.03;709.95;60;True;-15.97;73.39;MC;;;0.73;0.0;11.83;-0.27
123;123-B4-B2E;B2E;2025-07-30;ACCESORIOS ELÉCTRICOS;0.0;21.5;731.45;60;True;-38.5;35.83;MC;;;0.36;0.0;12.19;-0.64
123;123-B4-B2E;B2E;2025-07-30;CENEFA Y CORNISAS;0.0;48.32;779.77;60;True;-11.68;80.53;AF;;;0.81;0.0;13.0;-0.19
123;123-B4-B2E;B2E;2025-07-30;ZÓCALOS Y FALDÓN;0.0;27.33;807.1;60;True;-32.67;45.56;SN;;;0.46;0.0;13.45;-0.54
123;123-B4-B2E;B2E;2025-07-30;AISLACIÓN EXTERIOR;0.0;53.22;860.32;60;True;-6.78;88.69;DS;;;0.89;0.0;14.34;-0.11
123;123-B4-B2E;B2E;2025-07-30;ARTEFACTOS SANITARIOS;0.0;63.82;924.13;60;False;3.82;106.36;JC;;;1.06;0.0;15.4;0.06
123;123-B4-B2E;B2E;2025-07-30;INST. MAMPARA;0.0;37.83;961.97;60;True;-22.17;63.06;DS;RH;;0.63;0.0;16.03;-0.37
123;123-B4-B2E;B2E;2025-07-30;PUERTA Y CERRADURA;0.0;76.78;1038.75;60;False;16.78;127.97;AF;;;1.28;0.0;17.31;0.28
123;123-B4-B2E;B2E;2025-07-30;REV. EXTERIOR + SALIDA SVC;0.0;52.0;1090.75;60;True;-8.0;86.67;SN;DS;;0.87;0.0;18.18;-0.13
123;123-B4-B2E;B2E;2025-07-30;ARTEFACTOS ELÉCTRICOS;0.0;32.67;1123.42;30;False;2.67;108.89;MC;;;0.54;0.0;18.72;0.04
123;123-B4-B2E;B2E;2025-07-30;ACCESORIOS DE BAÑO;0.0;1.53;1124.95;30;True;-28.47;5.11;PH;;;0.03;0.0;18.75;-0.47
123;123-B4-B2E;B2E;2025-07-30;TERCIADO CIELO;0.0;46.07;1171.02;30;False;16.07;153.56;AF;;;0.77;0.0;19.52;0.27
123;123-B4-B2E;B2E;2025-07-30;FUNCIONALIDAD;0.0;22.63;1193.65;40;True;-17.37;56.58;JC;;;0.38;0.0;19.89;-0.29
123;123-B4-B2E;B2E;2025-07-30;ASEO;0.0;47.53;1241.18;60;True;-12.47;79.22;DS;;;0.79;0.0;20.69;-0.21
123;123-B4-B2E;B2E;2025-07-30;PILASTRAS + TOPE + ÁNGULO;0.0;31.05;1272.23;60;True;-28.95;51.75;RH;;;0.52;0.0;21.2;-0.48
123;123-B4-B2E;B2E;2025-07-30;SELLO EXTERIOR + ESPUMA;0.0;56.97;1329.2;40;False;16.97;142.42;JCO;;;0.95;0.0;22.15;0.28
123;123-B4-B2E;B2E;2025-07-30;SELLOS;0.0;116.37;1445.57;60;False;56.37;193.94;PH;;;1.94;0.0;24.09;0.94
124;124-B5-B1E;B1E;2025-07-24;REVESTIMIENTO DE MUROS;0.0;47.13;47.13;60;True;-12.87;78.56;SN;;;0.79;0.0;0.79;-0.21
124;124-B5-B1E;B1E;2025-07-24;CANALIZACIÓN ELÉCTRICA;0.0;50.4;97.53;60;True;-9.6;84.0;MC;;;0.84;0.0;1.63;-0.16
124;124-B5-B1E;B1E;2025-07-24;RED AGUA POTABLE;0.0;81.27;178.8;60;False;21.27;135.44;JC;;;1.35;0.0;2.98;0.35
124;124-B5-B1E;B1E;2025-07-24;REFUERZOS;0.0;59.15;237.95;60;True;-0.85;98.58;JCO;;;0.99;0.0;3.97;-0.01
124;124-B5-B1E;B1E;2025-07-24;TRATAMIENTO UNIONES;0.0;32.0;269.95;60;True;-28.0;53.33;JA;;;0.53;0.0;4.5;-0.47
124;124-B5-B1E;B1E;2025-07-28;PAVIMENTO SPC;0.0;34.65;304.6;60;True;-25.35;57.75;SN;;;0.58;0.0;5.08;-0.42
124;124-B5-B1E;B1E;2025-07-28;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;51.93;356.53;60;True;-8.07;86.56;AF;;;0.87;0.0;5.94;-0.13
124;124-B5-B1E;B1E;2025-07-28;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;56.58;413.12;60;True;-3.42;94.31;DS;MC;;0.94;0.0;6.89;-0.06
124;124-B5-B1E;B1E;2025-07-28;CERÁMICA LADO WC;0.0;40.47;453.58;60;True;-19.53;67.44;CA;MC;;0.67;0.0;7.56;-0.33
124;124-B5-B1E;B1E;2025-07-28;CERÁMICA LADO PUERTA;0.0;68.05;521.63;60;False;8.05;113.42;CA;MC;;1.13;0.0;8.69;0.13
124;124-B5-B1E;B1E;2025-07-28;MURO SPC;0.0;81.08;602.72;60;False;21.08;135.14;SN;;;1.35;0.0;10.05;0.35
124;124-B5-B1E;B1E;2025-07-30;RED ALC + PRUEBA;0.0;59.48;662.2;60;True;-0.52;99.14;JC;;;0.99;0.0;11.04;-0.01
124;124-B5-B1E;B1E;2025-07-30;FRAGÜE;0.0;54.0;716.2;60;True;-6.0;90.0;DS;;;0.9;0.0;11.94;-0.1
124;124-B5-B1E;B1E;2025-07-30;MONTAJE DE CIELO;0.0;18.37;734.57;60;True;-41.63;30.61;CA;;;0.31;0.0;12.24;-0.69
124;124-B5-B1E;B1E;2025-07-30;CANALIZACIÓN ELÉCTRICA CIELO Y ALAMBRADO;0.0;49.62;784.18;60;True;-10.38;82.69;MC;;;0.83;0.0;13.07;-0.17
124;124-B5-B1E;B1E;2025-07-30;ACCESORIOS ELÉCTRICOS;0.0;30.77;814.95;60;True;-29.23;51.28;MC;;;0.51;0.0;13.58;-0.49
124;124-B5-B1E;B1E;2025-07-30;CENEFA Y CORNISAS;0.0;76.3;891.25;60;False;16.3;127.17;AF;;;1.27;0.0;14.85;0.27
124;124-B5-B1E;B1E;2025-07-30;ZÓCALOS Y FALDÓN;0.0;41.12;932.37;60;True;-18.88;68.53;SN;;;0.69;0.0;15.54;-0.31
124;124-B5-B1E;B1E;2025-07-30;AISLACIÓN EXTERIOR;0.0;40.0;972.37;60;True;-20.0;66.67;CA;;;0.67;0.0;16.21;-0.33
124;124-B5-B1E;B1E;2025-07-30;ARTEFACTOS SANITARIOS;0.0;69.92;1042.28;60;False;9.92;116.53;JC;;;1.17;0.0;17.37;0.17
124;124-B5-B1E;B1E;2025-07-30;PUERTA Y CERRADURA;0.0;58.25;1100.53;60;True;-1.75;97.08;AF;;;0.97;0.0;18.34;-0.03
124;124-B5-B1E;B1E;2025-07-30;REV. EXTERIOR + SALIDA SVC;0.0;69.25;1169.78;60;False;9.25;115.42;SN;DS;;1.15;0.0;19.5;0.15
124;124-B5-B1E;B1E;2025-07-30;ARTEFACTOS ELÉCTRICOS;0.0;30.22;1200.0;30;False;0.22;100.72;MC;;;0.5;0.0;20.0;0.0
124;124-B5-B1E;B1E;2025-07-30;ACCESORIOS DE BAÑO;0.0;1.93;1201.93;30;True;-28.07;6.44;PH;;;0.03;0.0;20.03;-0.47
124;124-B5-B1E;B1E;2025-07-30;TERCIADO CIELO;0.0;54.4;1256.33;30;False;24.4;181.33;CA;;;0.91;0.0;20.94;0.41
124;124-B5-B1E;B1E;2025-07-30;FUNCIONALIDAD;0.0;15.15;1271.48;40;True;-24.85;37.88;JC;;;0.25;0.0;21.19;-0.41
124;124-B5-B1E;B1E;2025-07-30;ASEO;0.0;46.02;1317.5;60;True;-13.98;76.69;DS;;;0.77;0.0;21.96;-0.23
124;124-B5-B1E;B1E;2025-07-30;PILASTRAS + TOPE + ÁNGULO;0.0;35.17;1352.67;60;True;-24.83;58.61;RH;;;0.59;0.0;22.54;-0.41
124;124-B5-B1E;B1E;2025-07-30;SELLO EXTERIOR + ESPUMA;0.0;65.42;1418.08;40;False;25.42;163.54;JC;;;1.09;0.0;23.63;0.42
124;124-B5-B1E;B1E;2025-07-30;SELLOS;0.0;119.93;1538.02;60;False;59.93;199.89;PH;;;2.0;0.0;25.63;1.0
125;125-B5-B2b;B2b;2025-07-30;ARMADO TABIQUES 1;0.0;25.92;25.92;20;False;5.92;129.58;CA;;;0.43;0.0;0.43;0.1
125;125-B5-B2b;B2b;2025-07-30;ARMADO TABIQUES 2;0.0;39.58;65.5;20;False;19.58;197.92;CA;;;0.66;0.0;1.09;0.33
125;125-B5-B2b;B2b;2025-07-30;ARMADO TABIQUES 3;0.0;37.68;103.18;20;False;17.68;188.42;JCO;;;0.63;0.0;1.72;0.29
125;125-B5-B2b;B2b;2025-07-30;ARMADO TABIQUES 4;0.0;35.8;138.98;20;False;15.8;179.0;JCO;;;0.6;0.0;2.32;0.26
125;125-B5-B2b;B2b;2025-07-30;REVESTIMIENTO DE MUROS;0.0;40.02;179.0;60;True;-19.98;66.69;SN;;;0.67;0.0;2.98;-0.33
125;125-B5-B2b;B2b;2025-07-30;CANALIZACIÓN ELÉCTRICA;0.0;48.8;227.8;60;True;-11.2;81.33;MC;;;0.81;0.0;3.8;-0.19
125;125-B5-B2b;B2b;2025-07-30;RED AGUA POTABLE;0.0;41.67;269.47;60;True;-18.33;69.44;JC;;;0.69;0.0;4.49;-0.31
125;125-B5-B2b;B2b;2025-07-30;REFUERZOS;0.0;50.85;320.32;60;True;-9.15;84.75;JCO;;;0.85;0.0;5.34;-0.15
125;125-B5-B2b;B2b;2025-07-30;TRATAMIENTO UNIONES;0.0;34.52;354.83;60;True;-25.48;57.53;JA;;;0.58;0.0;5.91;-0.42
125;125-B5-B2b;B2b;2025-07-30;PAVIMENTO SPC;0.0;32.93;387.77;60;True;-27.07;54.89;SN;;;0.55;0.0;6.46;-0.45
125;125-B5-B2b;B2b;2025-07-30;ARMADO JAULAS;0.0;31.35;419.12;60;True;-28.65;52.25;CA;DS;;0.52;0.0;6.99;-0.48
125;125-B5-B2b;B2b;2025-07-31;INSTALACIÖN DE TINA/RECEPTÁCULO;0.0;38.75;457.87;60;True;-21.25;64.58;AF;;;0.65;0.0;7.63;-0.35
125;125-B5-B2b;B2b;2025-07-31;CERÁMICA LADO TINA/RECEPTÁCULO;0.0;83.25;541.12;60;False;23.25;138.75;CA;MC;;1.39;0.0;9.02;0.39
125;125-B5-B2b;B2b;2025-07-31;CERÁMICA LADO WC;0.0;72.32;613.43;60;False;12.32;120.53;CA;MC;;1.21;0.0;10.22;0.21
125;125-B5-B2b;B2b;2025-07-31;CERÁMICA LADO PUERTA;0.0;54.12;667.55;60;True;-5.88;90.19;CA;MC;;0.9;0.0;11.13;-0.1
125;125-B5-B2b;B2b;2025-07-31;MURO SPC;0.0;39.68;707.23;60;True;-20.32;66.14;SN;JC;;0.66;0.0;11.79;-0.34
125;125-B5-B2b;B2b;2025-08-05;FRAGÜE;0.0;68.72;775.95;60;False;8.72;114.53;DS;;;1.15;0.0;12.93;0.15
125;125-B5-B2b;B2b;2025-08-05;MONTAJE DE CIELO;0.0;18.4;794.35;60;True;-41.6;30.67;CA;;;0.31;0.0;13.24;-0.69
125;125-B5-B2b;B2b;2025-08-05;CANALIZACIÓN ELÉCTRICA CIELO Y ALAMBRADO;0.0;42.63;836.98;60;True;-17.37;71.06;MC;;;0.71;0.0;13.95;-0.29
125;125-B5-B2b;B2b;2025-08-05;ACCESORIOS ELÉCTRICOS;0.0;18.85;855.83;60;True;-41.15;31.42;MC;;;0.31;0.0;14.26;-0.69
125;125-B5-B2b;B2b;2025-08-05;CENEFA Y CORNISAS;0.0;46.28;902.12;60;True;-13.72;77.14;AF;;;0.77;0.0;15.04;-0.23
125;125-B5-B2b;B2b;2025-08-05;ZÓCALOS Y FALDÓN;0.0;61.38;963.5;60;False;1.38;102.31;RH;;;1.02;0.0;16.06;0.02
125;125-B5-B2b;B2b;2025-08-05;AISLACIÓN EXTERIOR;0.0;49.25;1012.75;60;True;-10.75;82.08;DS;;;0.82;0.0;16.88;-0.18
